# Created by CS-Studio Data Browser
# 
# Start Time : 2022-02-03 10:24:24.852
# End Time   : 2022-02-26 14:19:50.934
# Source     : Optimized Archived Data
# Desired Value Count: 10000.0
# Format     : Decimal (2 digits)
# 
# Data is in TAB-delimited columns, for import into e.g. Excel.
# The 'Time' column contains values like '2018-02-04 21:58:47.065'.
# In your spreadsheet program, a custom column format like
#     'yyyy-mm-d h:mm:ss.000'
# might be required to show the full timestamp detail.

# Channel: HAD:STS:GAS:measure0
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure1
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure2
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure3
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure4
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 
# Channel: HAD:STS:GAS:measure5
# Archives:
# 1) RDB
#    URL: jdbc:postgresql://lxhaddcs10:5432/archive
# 

# Time	HAD:STS:GAS:measure0 Value	HAD:STS:GAS:measure1 Value	HAD:STS:GAS:measure2 Value	HAD:STS:GAS:measure3 Value	HAD:STS:GAS:measure4 Value	HAD:STS:GAS:measure5 Value
2022-02-22 19:41:40.000	382.12	42.61	200.04	199.96	2.00	2.00
2022-02-22 19:42:45.544	382.12	42.61	200.04	199.96	2.00	Archive_Off
2022-02-22 19:41:40.000	382.12	42.61	200.04	199.96	2.00	2.00
2022-02-22 19:45:00.000	376.13	41.60	200.00	199.98	2.00	2.00
2022-02-22 19:48:20.000	369.39	41.08	200.00	199.98	2.00	2.00
2022-02-22 19:51:40.000	362.75	40.12	200.01	200.01	2.00	2.00
2022-02-22 19:55:00.000	371.81	41.03	200.00	200.01	2.00	2.00
2022-02-22 19:58:20.000	380.14	42.14	200.02	200.02	2.00	2.00
2022-02-22 20:01:40.000	375.74	41.65	200.01	200.00	2.00	2.00
2022-02-22 20:05:00.000	371.00	41.17	200.01	200.00	2.00	2.00
2022-02-22 20:08:20.000	376.48	41.82	199.99	200.01	2.00	2.00
2022-02-22 20:11:40.000	381.13	42.44	200.00	200.01	2.00	2.00
2022-02-22 20:15:00.000	368.80	41.23	200.00	200.00	2.00	2.00
2022-02-22 20:18:20.000	369.21	40.95	200.02	200.02	2.00	2.00
2022-02-22 20:21:40.000	373.71	41.42	200.01	200.00	2.00	2.00
2022-02-22 20:25:00.000	367.39	40.98	200.01	200.00	2.00	2.00
2022-02-22 20:28:20.000	371.49	40.65	200.00	199.99	2.00	2.00
2022-02-22 20:31:40.000	367.39	40.64	199.98	200.01	2.00	2.00
2022-02-22 20:35:00.000	368.73	41.17	199.98	200.02	2.00	2.00
2022-02-22 20:38:20.000	392.69	43.37	199.99	200.00	2.00	2.00
2022-02-22 20:41:40.000	375.92	41.89	200.01	200.00	2.00	2.00
2022-02-22 20:45:00.000	382.01	42.63	199.97	200.00	2.00	2.00
2022-02-22 20:48:20.000	392.46	43.42	200.01	200.00	2.00	2.00
2022-02-22 20:51:40.000	378.43	42.35	200.02	199.99	2.00	2.00
2022-02-22 20:55:00.000	373.52	41.48	200.00	200.00	2.00	2.00
2022-02-22 20:58:20.000	360.97	40.35	200.00	200.01	2.00	2.00
2022-02-22 21:01:40.000	375.40	41.97	200.00	200.01	2.00	2.00
2022-02-22 21:05:00.000	367.00	40.47	200.02	200.01	2.00	2.00
2022-02-22 21:08:20.000	383.82	42.61	199.99	200.00	2.00	2.00
2022-02-22 21:11:40.000	367.55	41.10	199.99	200.02	2.00	2.00
2022-02-22 21:15:00.000	374.15	41.55	200.02	200.00	2.00	2.00
2022-02-22 21:18:20.000	376.08	41.22	199.99	200.00	2.00	2.00
2022-02-22 21:21:40.000	379.18	42.40	199.98	200.02	2.00	2.00
2022-02-22 21:25:00.000	375.27	41.65	200.00	200.02	2.00	2.00
2022-02-22 21:28:20.000	375.92	41.66	199.99	200.03	2.00	2.00
2022-02-22 21:31:40.000	364.25	40.59	199.99	199.98	2.00	2.00
2022-02-22 21:35:00.000	370.01	41.07	199.99	200.00	2.00	2.00
2022-02-22 21:38:20.000	371.72	41.39	200.00	199.99	2.00	2.00
2022-02-22 21:41:40.000	367.97	40.95	199.99	199.99	2.00	2.00
2022-02-22 21:45:00.000	382.39	42.35	200.01	200.00	2.00	2.00
2022-02-22 21:48:20.000	377.83	41.71	200.04	200.01	2.00	2.00
2022-02-22 21:51:40.000	368.18	41.28	199.99	200.00	2.00	2.00
2022-02-22 21:55:00.000	374.82	41.60	200.01	200.01	2.00	2.00
2022-02-22 21:58:20.000	377.23	42.28	199.98	200.00	2.00	2.00
2022-02-22 22:01:40.000	386.30	43.01	199.99	200.00	2.00	2.00
2022-02-22 22:05:00.000	378.89	41.77	199.98	200.02	2.00	2.00
2022-02-22 22:08:20.000	372.99	41.47	200.00	200.00	2.00	2.00
2022-02-22 22:11:40.000	371.81	41.29	200.02	200.02	2.00	2.00
2022-02-22 22:15:00.000	366.17	40.81	200.02	200.00	2.00	2.00
2022-02-22 22:18:20.000	377.81	42.23	200.01	199.99	2.00	2.00
2022-02-22 22:21:40.000	387.00	43.22	200.01	200.02	2.00	2.00
2022-02-22 22:25:00.000	385.03	42.78	199.99	200.00	2.00	2.00
2022-02-22 22:28:20.000	365.68	40.74	199.99	199.99	2.00	2.00
2022-02-22 22:31:40.000	381.15	42.26	200.00	200.00	2.00	2.00
2022-02-22 22:35:00.000	348.33	38.70	200.00	200.01	2.00	2.00
2022-02-22 22:38:20.000	363.26	40.21	200.01	200.02	2.00	2.00
2022-02-22 22:41:40.000	363.95	40.34	200.00	199.99	2.00	2.00
2022-02-22 22:45:00.000	361.10	40.35	200.00	200.00	2.00	2.00
2022-02-22 22:48:20.000	360.36	40.18	200.00	200.00	2.00	2.00
2022-02-22 22:51:40.000	371.72	41.15	200.00	200.00	2.00	2.00
2022-02-22 22:55:00.000	361.00	40.19	200.00	200.00	2.00	2.00
2022-02-22 22:58:20.000	382.40	42.30	200.00	200.00	2.00	2.00
2022-02-22 23:01:40.000	388.40	42.92	199.99	199.98	2.00	2.00
2022-02-22 23:05:00.000	373.95	42.00	200.01	199.99	2.00	2.00
2022-02-22 23:08:20.000	388.01	43.27	199.98	200.02	2.00	2.00
2022-02-22 23:11:40.000	365.84	40.84	200.01	200.01	2.00	2.00
2022-02-22 23:15:00.000	379.11	42.06	199.98	200.00	2.00	2.00
2022-02-22 23:18:20.000	380.48	42.39	199.99	199.99	2.00	2.00
2022-02-22 23:21:40.000	382.94	42.72	199.99	200.00	2.00	2.00
2022-02-22 23:25:00.000	370.62	41.08	199.99	200.01	2.00	2.00
2022-02-22 23:28:20.000	378.44	42.47	200.00	200.00	2.00	2.00
2022-02-22 23:31:40.000	384.43	42.38	199.99	199.99	2.00	2.00
2022-02-22 23:35:00.000	384.78	42.79	200.01	200.01	2.00	2.00
2022-02-22 23:38:20.000	366.79	40.98	199.98	199.98	2.00	2.00
2022-02-22 23:41:40.000	395.44	43.99	199.99	200.00	2.00	2.00
2022-02-22 23:45:00.000	377.81	41.92	200.01	200.01	2.00	2.00
2022-02-22 23:48:20.000	377.66	42.07	199.99	200.01	2.00	2.00
2022-02-22 23:51:40.000	373.97	41.68	199.97	199.99	2.00	2.00
2022-02-22 23:55:00.000	375.69	41.34	200.03	200.01	2.00	2.00
2022-02-22 23:58:20.000	367.05	40.64	200.02	199.98	2.00	2.00
2022-02-23 00:01:40.000	382.12	42.46	200.01	199.99	2.00	2.00
2022-02-23 00:05:00.000	368.72	40.46	200.00	200.00	2.00	2.00
2022-02-23 00:08:20.000	378.30	42.17	200.00	199.99	2.00	2.00
2022-02-23 00:11:40.000	364.95	40.55	200.00	200.04	2.00	2.00
2022-02-23 00:15:00.000	366.06	41.45	199.99	200.01	2.00	2.00
2022-02-23 00:18:20.000	365.96	40.36	200.00	199.99	2.00	2.00
2022-02-23 00:21:40.000	396.32	44.25	199.99	200.00	2.00	2.00
2022-02-23 00:25:00.000	374.72	41.15	200.00	200.01	2.00	2.00
2022-02-23 00:28:20.000	388.91	43.52	200.00	200.00	2.00	2.00
2022-02-23 00:31:40.000	381.90	42.35	200.00	199.99	2.00	2.00
2022-02-23 00:35:00.000	344.22	38.19	200.00	200.00	2.00	2.00
2022-02-23 00:38:20.000	371.78	41.30	199.98	200.00	2.00	2.00
2022-02-23 00:41:40.000	375.01	41.92	199.99	200.01	2.00	2.00
2022-02-23 00:45:00.000	367.65	40.80	199.98	199.99	2.00	2.00
2022-02-23 00:48:20.000	390.74	43.46	200.02	200.02	2.00	2.00
2022-02-23 00:51:40.000	383.84	42.67	200.00	200.01	2.00	2.00
2022-02-23 00:55:00.000	380.08	42.46	199.99	200.01	2.00	2.00
2022-02-23 00:58:20.000	373.70	41.61	199.98	199.99	2.00	2.00
2022-02-23 01:01:40.000	364.89	40.76	200.00	199.98	2.00	2.00
2022-02-23 01:05:00.000	370.01	40.90	200.00	199.99	2.00	2.00
2022-02-23 01:08:20.000	356.64	39.84	199.99	200.00	2.00	2.00
2022-02-23 01:11:40.000	366.82	40.68	200.01	199.99	2.00	2.00
2022-02-23 01:15:00.000	377.40	41.91	200.01	200.01	2.00	2.00
2022-02-23 01:18:20.000	362.23	40.19	200.01	200.00	2.00	2.00
2022-02-23 01:21:40.000	383.84	42.53	200.00	199.98	2.00	2.00
2022-02-23 01:25:00.000	379.89	41.81	200.00	200.01	2.00	2.00
2022-02-23 01:28:20.000	391.22	42.92	199.97	200.01	2.00	2.00
2022-02-23 01:31:40.000	388.09	42.83	200.01	200.00	2.00	2.00
2022-02-23 01:35:00.000	373.40	41.45	200.00	200.02	2.00	2.00
2022-02-23 01:38:20.000	380.01	42.11	200.01	200.02	2.00	2.00
2022-02-23 01:41:40.000	374.74	41.89	199.99	200.01	2.00	2.00
2022-02-23 01:45:00.000	377.01	41.98	200.01	200.01	2.00	2.00
2022-02-23 01:48:20.000	352.76	39.05	200.01	200.01	2.00	2.00
2022-02-23 01:51:40.000	354.71	39.49	199.99	200.00	2.00	2.00
2022-02-23 01:55:00.000	360.24	40.16	200.01	200.00	2.00	2.00
2022-02-23 01:58:20.000	372.36	41.69	200.03	200.01	2.00	2.00
2022-02-23 02:01:40.000	379.35	41.85	200.00	200.02	2.00	2.00
2022-02-23 02:05:00.000	373.43	41.84	200.01	200.00	2.00	2.00
2022-02-23 02:08:20.000	375.50	41.65	199.98	200.00	2.00	2.00
2022-02-23 02:11:40.000	383.66	42.97	199.98	200.02	2.00	2.00
2022-02-23 02:15:00.000	394.56	43.70	199.99	200.01	2.00	2.00
2022-02-23 02:18:20.000	383.01	42.70	200.02	200.00	2.00	2.00
2022-02-23 02:21:40.000	376.22	42.07	200.01	200.00	2.00	2.00
2022-02-23 02:25:00.000	389.11	43.44	200.01	200.02	2.00	2.00
2022-02-23 02:28:20.000	370.17	41.33	200.01	200.01	2.00	2.00
2022-02-23 02:31:40.000	372.27	41.39	200.02	200.00	2.00	2.00
2022-02-23 02:35:00.000	385.79	42.92	200.03	200.01	2.00	2.00
2022-02-23 02:38:20.000	362.16	40.28	200.01	200.00	2.00	2.00
2022-02-23 02:41:40.000	363.43	40.86	200.00	199.99	2.00	2.00
2022-02-23 02:45:00.000	360.93	40.12	200.00	199.99	2.00	2.00
2022-02-23 02:48:20.000	393.47	43.32	200.01	200.01	2.00	2.00
2022-02-23 02:51:40.000	397.32	44.29	199.99	199.99	2.00	2.00
2022-02-23 02:55:00.000	363.33	40.71	199.99	199.99	2.00	2.00
2022-02-23 02:58:20.000	371.33	40.55	199.99	200.02	2.00	2.00
2022-02-23 03:01:40.000	384.84	42.53	200.00	200.00	2.00	2.00
2022-02-23 03:05:00.000	384.72	42.64	199.97	199.98	2.00	2.00
2022-02-23 03:08:20.000	379.56	41.85	200.00	200.00	2.00	2.00
2022-02-23 03:11:40.000	369.81	40.94	199.99	199.99	2.00	2.00
2022-02-23 03:15:00.000	393.82	43.62	200.01	200.00	2.00	2.00
2022-02-23 03:18:20.000	369.49	40.93	199.99	200.00	2.00	2.00
2022-02-23 03:21:40.000	373.38	41.39	200.01	200.00	2.00	2.00
2022-02-23 03:25:00.000	373.24	41.75	199.99	200.01	2.00	2.00
2022-02-23 03:28:20.000	369.19	41.17	200.01	200.01	2.00	2.00
2022-02-23 03:31:40.000	385.74	42.88	200.00	200.00	2.00	2.00
2022-02-23 03:35:00.000	357.52	39.62	200.00	199.99	2.00	2.00
2022-02-23 03:38:20.000	371.03	41.29	200.00	199.99	2.00	2.00
2022-02-23 03:41:40.000	378.13	41.94	199.99	200.00	2.00	2.00
2022-02-23 03:45:00.000	369.49	41.28	199.99	200.00	2.00	2.00
2022-02-23 03:48:20.000	362.47	40.55	200.00	200.00	2.00	2.00
2022-02-23 03:51:40.000	359.08	40.19	199.98	200.00	2.00	2.00
2022-02-23 03:55:00.000	367.42	40.79	200.00	200.00	2.00	2.00
2022-02-23 03:58:20.000	375.62	41.80	200.00	200.02	2.00	2.00
2022-02-23 04:01:40.000	369.61	41.02	200.00	199.99	2.00	2.00
2022-02-23 04:05:00.000	378.38	42.19	199.99	200.02	2.00	2.00
2022-02-23 04:08:20.000	390.24	43.24	199.99	200.01	2.00	2.00
2022-02-23 04:11:40.000	373.29	41.90	199.99	200.00	2.00	2.00
2022-02-23 04:15:00.000	363.06	40.58	200.00	199.99	2.00	2.00
2022-02-23 04:18:20.000	373.06	41.47	200.01	200.00	2.00	2.00
2022-02-23 04:21:40.000	361.91	40.46	200.03	200.01	2.00	2.00
2022-02-23 04:25:00.000	363.41	40.62	199.99	200.00	2.00	2.00
2022-02-23 04:28:20.000	367.39	40.34	199.99	199.99	2.00	2.00
2022-02-23 04:31:40.000	366.93	40.71	200.00	199.99	2.00	2.00
2022-02-23 04:35:00.000	375.98	40.97	199.99	200.00	2.00	2.00
2022-02-23 04:38:20.000	370.16	40.94	200.00	200.00	2.00	2.00
2022-02-23 04:41:40.000	386.26	42.88	200.00	199.99	2.00	2.00
2022-02-23 04:45:00.000	364.38	40.38	199.99	199.97	2.00	2.00
2022-02-23 04:48:20.000	372.28	41.60	200.01	200.00	2.00	2.00
2022-02-23 04:51:40.000	384.37	42.52	200.02	200.00	2.00	2.00
2022-02-23 04:55:00.000	380.35	41.58	199.99	199.97	2.00	2.00
2022-02-23 04:58:20.000	371.96	41.58	199.98	200.02	2.00	2.00
2022-02-23 05:01:40.000	368.85	41.03	200.02	200.01	2.00	2.00
2022-02-23 05:05:00.000	371.09	41.64	200.00	199.98	2.00	2.00
2022-02-23 05:08:20.000	387.16	42.75	200.00	200.00	2.00	2.00
2022-02-23 05:11:40.000	362.53	40.45	200.04	200.00	2.00	2.00
2022-02-23 05:15:00.000	380.96	42.34	200.00	199.98	2.00	2.00
2022-02-23 05:18:20.000	380.43	42.40	199.99	199.98	2.00	2.00
2022-02-23 05:21:40.000	380.10	42.71	199.99	200.00	2.00	2.00
2022-02-23 05:25:00.000	373.29	41.29	200.00	199.99	2.00	2.00
2022-02-23 05:28:20.000	401.32	44.75	200.01	200.00	2.00	2.00
2022-02-23 05:31:40.000	375.69	41.64	200.01	200.00	2.00	2.00
2022-02-23 05:35:00.000	369.84	41.29	200.00	199.99	2.00	2.00
2022-02-23 05:38:20.000	382.22	42.40	200.01	200.01	2.00	2.00
2022-02-23 05:41:40.000	388.55	43.00	200.00	200.01	2.00	2.00
2022-02-23 05:45:00.000	380.12	42.42	199.99	200.00	2.00	2.00
2022-02-23 05:48:20.000	374.83	41.89	200.00	200.02	2.00	2.00
2022-02-23 05:51:40.000	391.24	43.33	199.99	200.01	2.00	2.00
2022-02-23 05:55:00.000	367.84	41.08	200.00	200.01	2.00	2.00
2022-02-23 05:58:20.000	360.40	40.14	200.02	200.00	2.00	2.00
2022-02-23 06:01:40.000	366.99	40.91	200.00	200.00	2.00	2.00
2022-02-23 06:05:00.000	351.86	39.23	200.00	200.00	2.00	2.00
2022-02-23 06:08:20.000	381.23	42.33	200.00	200.03	2.00	2.00
2022-02-23 06:11:40.000	368.86	41.18	200.00	200.02	2.00	2.00
2022-02-23 06:15:00.000	381.95	42.23	199.99	200.00	2.00	2.00
2022-02-23 06:18:20.000	374.13	41.94	199.99	199.99	2.00	2.00
2022-02-23 06:21:40.000	385.62	42.89	199.99	200.00	2.00	2.00
2022-02-23 06:25:00.000	388.32	43.47	200.00	200.00	2.00	2.00
2022-02-23 06:28:20.000	392.78	43.74	200.01	199.99	2.00	2.00
2022-02-23 06:31:40.000	381.80	42.33	200.00	200.00	2.00	2.00
2022-02-23 06:35:00.000	380.63	42.25	200.01	200.02	2.00	2.00
2022-02-23 06:38:20.000	383.97	42.85	200.01	200.01	2.00	2.00
2022-02-23 06:41:40.000	368.23	41.28	199.99	199.99	2.00	2.00
2022-02-23 06:45:00.000	358.90	39.77	200.01	199.99	2.00	2.00
2022-02-23 06:48:20.000	365.39	41.20	200.02	199.99	2.00	2.00
2022-02-23 06:51:40.000	377.96	42.32	200.01	200.00	2.00	2.00
2022-02-23 06:55:00.000	369.37	40.72	199.98	200.01	2.00	2.00
2022-02-23 06:58:20.000	394.13	43.62	199.99	200.01	2.00	2.00
2022-02-23 07:01:40.000	371.03	41.22	200.00	200.00	2.00	2.00
2022-02-23 07:05:00.000	376.39	41.89	199.99	200.01	2.00	2.00
2022-02-23 07:08:20.000	375.44	41.79	199.99	200.00	2.00	2.00
2022-02-23 07:11:40.000	385.30	42.68	199.99	200.00	2.00	2.00
2022-02-23 07:15:00.000	389.58	42.66	200.01	200.00	2.00	2.00
2022-02-23 07:18:20.000	372.08	41.02	200.02	200.01	2.00	2.00
2022-02-23 07:21:40.000	364.56	40.81	200.01	200.02	2.00	2.00
2022-02-23 07:25:00.000	367.93	40.63	200.00	200.01	2.00	2.00
2022-02-23 07:28:20.000	396.88	43.71	199.99	200.00	2.00	2.00
2022-02-23 07:31:40.000	383.03	42.66	200.00	199.99	2.00	2.00
2022-02-23 07:35:00.000	385.97	42.68	199.99	200.00	2.00	2.00
2022-02-23 07:38:20.000	364.90	40.78	199.99	200.00	2.00	2.00
2022-02-23 07:41:40.000	373.90	41.60	199.99	200.00	2.00	2.00
2022-02-23 07:45:00.000	370.01	41.56	200.00	200.00	2.00	2.00
2022-02-23 07:48:20.000	381.12	42.06	200.00	199.98	2.00	2.00
2022-02-23 07:51:40.000	383.03	42.27	199.99	200.00	2.00	2.00
2022-02-23 07:55:00.000	373.08	41.47	200.01	200.01	2.00	2.00
2022-02-23 07:58:20.000	367.03	40.82	200.00	200.00	2.00	2.00
2022-02-23 08:01:40.000	365.44	40.47	200.01	200.00	2.00	2.00
2022-02-23 08:05:00.000	342.97	37.73	200.00	199.99	2.00	2.00
2022-02-23 08:08:20.000	338.87	37.89	199.98	199.98	2.00	2.00
2022-02-23 08:11:40.000	323.73	36.23	200.00	199.98	2.00	2.00
2022-02-23 08:15:00.000	346.90	38.58	200.00	199.99	2.00	2.00
2022-02-23 08:18:20.000	339.02	37.75	200.00	200.01	2.00	2.00
2022-02-23 08:21:40.000	368.45	40.83	200.01	199.98	2.00	2.00
2022-02-23 08:25:00.000	367.14	40.85	200.02	199.99	2.00	2.00
2022-02-23 08:28:20.000	365.39	40.89	200.00	200.01	2.00	2.00
2022-02-23 08:31:40.000	351.94	39.45	200.00	200.01	2.00	2.00
2022-02-23 08:35:00.000	352.34	39.07	200.01	200.01	2.00	2.00
2022-02-23 08:38:20.000	365.61	40.84	200.01	199.98	2.00	2.00
2022-02-23 08:41:40.000	395.89	43.73	200.00	199.99	2.00	2.00
2022-02-23 08:45:00.000	342.05	37.87	200.01	200.01	2.00	2.00
2022-02-23 08:48:20.000	365.51	40.65	200.01	200.00	2.00	2.00
2022-02-23 08:51:40.000	378.71	42.43	200.00	200.01	2.00	2.00
2022-02-23 08:55:00.000	367.66	40.88	200.00	200.02	2.00	2.00
2022-02-23 08:58:20.000	392.79	43.52	200.01	200.00	2.00	2.00
2022-02-23 09:01:40.000	363.92	40.36	199.99	199.99	2.00	2.00
2022-02-23 09:05:00.000	374.59	41.99	200.01	200.00	2.00	2.00
2022-02-23 09:08:20.000	379.08	42.29	199.99	200.00	2.00	2.00
2022-02-23 09:11:40.000	365.34	40.31	200.03	199.99	2.00	2.00
2022-02-23 09:15:00.000	399.56	44.48	199.99	200.00	2.00	2.00
2022-02-23 09:18:20.000	372.74	41.53	199.98	200.01	2.00	2.00
2022-02-23 09:21:40.000	341.04	37.62	200.00	200.01	2.00	2.00
2022-02-23 09:25:00.000	398.23	44.92	200.00	199.99	2.00	2.00
2022-02-23 09:28:20.000	378.32	41.83	199.99	200.01	2.00	2.00
2022-02-23 09:31:40.000	330.39	36.49	199.98	200.00	2.00	2.00
2022-02-23 09:35:00.000	405.17	45.29	200.00	200.00	2.00	2.00
2022-02-23 09:38:20.000	419.86	46.33	200.03	199.99	2.00	2.00
2022-02-23 09:41:40.000	410.83	45.51	199.99	199.99	2.00	2.00
2022-02-23 09:45:00.000	403.06	44.68	200.00	200.02	2.00	2.00
2022-02-23 09:48:20.000	392.87	43.51	200.00	199.99	2.00	2.00
2022-02-23 09:51:40.000	355.60	39.72	199.99	200.00	2.00	2.00
2022-02-23 09:55:00.000	326.97	35.93	199.99	199.99	2.00	2.00
2022-02-23 09:58:20.000	322.98	35.93	199.99	199.98	2.00	2.00
2022-02-23 10:01:40.000	367.96	40.84	199.98	199.99	2.00	2.00
2022-02-23 10:05:00.000	380.01	42.37	200.01	199.99	2.00	2.00
2022-02-23 10:08:20.000	413.02	45.82	199.99	200.01	2.00	2.00
2022-02-23 10:11:40.000	409.45	45.36	200.02	200.01	2.00	2.00
2022-02-23 10:15:00.000	324.26	36.50	199.98	200.00	2.00	2.00
2022-02-23 10:18:20.000	323.11	35.59	200.01	200.00	2.00	2.00
2022-02-23 10:21:40.000	371.28	41.63	199.97	200.00	2.00	2.00
2022-02-23 10:25:00.000	358.65	39.96	200.00	200.01	2.00	2.00
2022-02-23 10:28:20.000	399.24	44.30	200.01	200.01	2.00	2.00
2022-02-23 10:31:40.000	361.21	39.93	199.97	200.01	2.00	2.00
2022-02-23 10:35:00.000	384.03	42.78	200.00	200.02	2.00	2.00
2022-02-23 10:38:20.000	384.30	43.07	200.00	199.98	2.00	2.00
2022-02-23 10:41:40.000	423.95	47.01	199.99	200.00	2.00	2.00
2022-02-23 10:45:00.000	473.35	52.57	199.98	199.99	2.00	2.00
2022-02-23 10:48:20.000	444.38	49.44	200.00	200.00	2.00	2.00
2022-02-23 10:51:40.000	339.74	37.58	200.00	199.98	2.00	2.00
2022-02-23 10:55:00.000	334.42	37.02	199.99	200.00	2.00	2.00
2022-02-23 10:58:20.000	355.39	39.28	200.00	200.01	2.00	2.00
2022-02-23 11:01:40.000	333.35	37.01	200.00	200.00	2.00	2.00
2022-02-23 11:05:00.000	340.30	38.10	199.98	200.01	2.00	2.00
2022-02-23 11:08:20.000	327.46	36.25	200.02	200.02	2.00	2.00
2022-02-23 11:11:40.000	373.56	41.60	200.02	200.00	2.00	2.00
2022-02-23 11:15:00.000	442.31	49.10	200.01	200.00	2.00	2.00
2022-02-23 11:18:20.000	429.88	47.76	200.00	200.01	2.00	2.00
2022-02-23 11:21:40.000	444.76	49.21	200.00	200.00	2.00	2.00
2022-02-23 11:25:00.000	398.92	44.53	200.01	199.99	2.00	2.00
2022-02-23 11:28:20.000	379.30	42.06	199.99	200.01	2.00	2.00
2022-02-23 11:31:40.000	382.11	42.40	200.01	200.01	2.00	2.00
2022-02-23 11:35:00.000	364.18	40.57	200.00	200.02	2.00	2.00
2022-02-23 11:38:20.000	357.03	39.63	199.99	199.99	2.00	2.00
2022-02-23 11:41:40.000	399.36	44.44	200.03	199.98	2.00	2.00
2022-02-23 11:45:00.000	371.72	41.25	200.00	200.00	2.00	2.00
2022-02-23 11:48:20.000	354.78	39.37	199.98	199.99	2.00	2.00
2022-02-23 11:51:40.000	346.28	38.31	200.00	199.99	2.00	2.00
2022-02-23 11:55:00.000	398.97	43.98	200.00	200.00	2.00	2.00
2022-02-23 11:58:20.000	388.42	43.25	200.01	200.02	2.00	2.00
2022-02-23 12:01:40.000	376.29	41.73	199.99	200.01	2.00	2.00
2022-02-23 12:05:00.000	359.71	40.00	200.01	200.00	2.00	2.00
2022-02-23 12:08:20.000	403.67	44.80	200.01	199.96	2.00	2.00
2022-02-23 12:11:40.000	348.97	38.82	200.01	199.99	2.00	2.00
2022-02-23 12:15:00.000	368.33	40.86	199.99	200.00	2.00	2.00
2022-02-23 12:18:20.000	382.93	42.74	199.99	199.99	2.00	2.00
2022-02-23 12:21:40.000	364.14	40.41	200.00	200.00	2.00	2.00
2022-02-23 12:25:00.000	339.61	37.73	199.99	200.01	2.00	2.00
2022-02-23 12:28:20.000	324.52	35.99	200.00	200.00	2.00	2.00
2022-02-23 12:31:40.000	352.32	39.24	199.99	200.01	2.00	2.00
2022-02-23 12:35:00.000	357.82	39.97	200.00	200.00	2.00	2.00
2022-02-23 12:38:20.000	371.27	40.89	200.00	200.00	2.00	2.00
2022-02-23 12:41:40.000	393.21	43.81	199.99	199.99	2.00	2.00
2022-02-23 12:45:00.000	417.96	46.32	200.01	200.01	2.00	2.00
2022-02-23 12:48:20.000	414.96	45.98	199.99	200.01	2.00	2.00
2022-02-23 12:51:40.000	406.05	45.30	200.02	200.02	2.00	2.00
2022-02-23 12:55:00.000	383.61	42.86	199.99	200.00	2.00	2.00
2022-02-23 12:58:20.000	384.64	42.82	200.01	200.00	2.00	2.00
2022-02-23 13:01:40.000	387.05	43.10	199.97	199.97	2.00	2.00
2022-02-23 13:05:00.000	369.98	40.98	200.00	200.00	2.00	2.00
2022-02-23 13:08:20.000	378.10	42.04	200.01	200.00	2.00	2.00
2022-02-23 13:11:40.000	371.42	41.23	199.99	199.99	2.00	2.00
2022-02-23 13:15:00.000	374.59	41.67	200.01	199.99	2.00	2.00
2022-02-23 13:18:20.000	377.77	41.79	200.00	200.01	2.00	2.00
2022-02-23 13:21:40.000	374.63	41.65	200.01	200.00	2.00	2.00
2022-02-23 13:25:00.000	376.54	41.98	200.01	199.99	2.00	2.00
2022-02-23 13:28:20.000	372.13	41.19	200.01	200.00	2.00	2.00
2022-02-23 13:31:40.000	376.83	41.73	199.99	200.00	2.00	2.00
2022-02-23 13:35:00.000	368.16	40.88	200.02	200.02	2.00	2.00
2022-02-23 13:38:20.000	374.72	41.88	200.01	200.02	2.00	2.00
2022-02-23 13:41:40.000	380.87	42.23	199.99	200.01	2.00	2.00
2022-02-23 13:45:00.000	369.26	41.16	200.00	200.02	2.00	2.00
2022-02-23 13:48:20.000	366.73	40.68	200.03	200.01	2.00	2.00
2022-02-23 13:51:40.000	371.20	41.24	200.03	199.98	2.00	2.00
2022-02-23 13:55:00.000	383.23	42.84	200.01	200.00	2.00	2.00
2022-02-23 13:58:20.000	368.25	41.03	200.00	199.99	2.00	2.00
2022-02-23 14:01:40.000	379.41	42.07	200.01	199.99	2.00	2.00
2022-02-23 14:05:00.000	380.35	42.11	199.99	200.00	2.00	2.00
2022-02-23 14:08:20.000	363.95	40.45	199.97	200.00	2.00	2.00
2022-02-23 14:11:40.000	373.51	41.41	200.00	199.99	2.00	2.00
2022-02-23 14:15:00.000	372.72	41.38	199.99	199.97	2.00	2.00
2022-02-23 14:18:20.000	368.74	41.14	199.98	200.00	2.00	2.00
2022-02-23 14:21:40.000	377.96	41.97	200.00	200.00	2.00	2.00
